image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_000050.jpg,['car'],0.003618015442043543,0.001709743170067668,1.5003070075181311e-05,0.0013499947963282464,0.00014488380111288282,0.004214835353195667,0.999785840511322,0.00328677031211555,2.399115692242049e-05,5.995884203002788e-05,9.45290958043188e-06,8.342156434082426e-06,2.0881867385469377e-05,0.0694189965724945,0.039631545543670654,5.070991028333083e-05,0.00035897642374038696,6.764905992895365e-05,0.003124048002064228,0.0001965526316780597
../data/VOCdevkit/VOC2012\JPEGImages\2008_000051.jpg,"['bottle', 'chair', 'person']",8.229201193898916e-05,0.00046901742462068796,0.00016183826664928347,0.0010307122720405462,0.8835165500640869,0.00028311790083535016,0.0013759826542809606,0.0004431890847627073,0.09589913487434387,0.00010998926154570654,0.04089387506246567,0.0010064321104437113,7.046125392662361e-05,0.00035056340857408935,0.992061972618103,0.0027323763351887465,0.0001876901951618493,0.005397927016019821,8.680794417159633e-05,0.027371818199753758
../data/VOCdevkit/VOC2012\JPEGImages\2008_000052.jpg,"['car', 'person']",0.001311474828980863,0.0010626267176121473,0.00024131839745678008,0.001411407138220966,0.0001265922182938084,0.006730794906616211,0.9966315627098083,0.0007930260035209358,0.0001358430745312944,0.00033882335992529983,0.00010087470582220705,0.000271801429335028,0.00047775867278687656,0.010560388676822186,0.8280572891235352,9.942285396391526e-05,0.0009141745977103711,6.992243288550526e-05,0.0005182639579288661,2.850208875315729e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000054.jpg,['bird'],0.0007836609147489071,0.000727373524568975,0.999760091304779,0.0005452836630865932,0.00200467323884368,0.00022875038848724214,0.004838594701141119,0.00010623934940667823,0.00042009179014712567,3.52183124050498e-05,0.00014774953888263553,8.67781818669755e-06,7.407207885989919e-05,0.00033581804018467665,0.00036340227234177286,4.23342025897e-05,0.002370764734223485,7.241071580210699e-05,2.9613887818413787e-05,0.00028957470203749835
../data/VOCdevkit/VOC2012\JPEGImages\2008_000056.jpg,['cat'],4.309941505198367e-05,1.2580439943121744e-05,0.0002254614664707333,0.0004605955618899316,0.00025744028971530497,6.789340841351077e-05,0.00018512173846829685,0.9991927742958068,0.00017220681183971465,0.0006197792827151716,5.1384602556936436e-05,0.004694333765655756,3.8800499169155955e-05,3.311842738185078e-05,0.00045750907156616444,0.0004181414551567286,0.0004870741686318069,0.0011011773021891713,2.9839202397852205e-05,0.00011379019269952549
../data/VOCdevkit/VOC2012\JPEGImages\2008_000059.jpg,['dog'],7.944237586343661e-05,2.497289824532345e-05,6.640791252721101e-05,0.0006229399004951119,0.00751446420326829,6.283956463448702e-05,0.0046000294387340546,0.000393604306736961,0.007712615653872491,0.00022731671924702823,0.001591417589224875,0.9947118759155272,0.00019927791436202824,1.748172326188069e-05,0.028635937720537182,0.00215830490924418,2.4172102712327608e-05,0.0007892753346823156,7.68347454140894e-05,0.002703877631574869
../data/VOCdevkit/VOC2012\JPEGImages\2008_000062.jpg,['cat'],5.393002356868237e-05,1.5152799278439487e-05,8.241475006798282e-05,5.309861444402486e-05,0.000100011435279157,2.952962495328393e-05,8.940686529967934e-05,0.9420508742332458,1.513855931989383e-05,6.053161996533163e-05,7.396662113023922e-05,0.0004112703609280288,2.361135921091773e-05,5.691741989721778e-06,0.00017232671962119642,0.0001154228884843178,0.007701405789703132,0.000121873221360147,2.8265033051866335e-06,2.365045656915754e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000064.jpg,['aeroplane'],0.9795768260955809,0.0018805311992764477,0.0002883721026591957,0.047546975314617164,0.0007981406524777412,0.0004651592171285301,0.006829606369137764,0.00021240215573925525,0.0003515315765980631,5.163398964214139e-05,3.77937285520602e-05,5.909048923058435e-05,0.0020529874600470066,0.003997970372438432,0.1423468440771103,0.0004531347367446869,4.6476703573716804e-05,7.785292109474541e-05,0.0009647842962294816,0.00010608335287543014
../data/VOCdevkit/VOC2012\JPEGImages\2008_000067.jpg,"['chair', 'person']",0.0002382496313657612,7.296878175111488e-05,0.00015157127927523106,0.002837199019268155,0.0065451436676085,7.734735117992386e-05,0.0001865139929577708,0.013719184324145315,0.2997413575649261,0.00024880588171072304,0.0124686686322093,0.00045748770935460925,0.00012414544471539557,5.813749521621503e-05,0.8417099118232727,0.11772189289331435,3.3653039281489334e-05,0.26796042919158936,0.0002064649743260816,0.048760417848825455
../data/VOCdevkit/VOC2012\JPEGImages\2008_000073.jpg,['cow'],7.168389856815338e-06,0.0006141288904473187,0.0019239013781771066,0.0001220962149091065,0.0014464069390669465,0.00014516686496790498,0.0009302149992436172,0.1676170825958252,0.012584997341036795,0.10377506911754608,0.00014535344962496308,0.5220201015472412,0.0071683553978800765,0.00016335624968633056,0.002757146256044507,0.0017693073023110628,0.03475875034928322,0.013417474925518036,0.0009619233314879241,0.0002466955338604748
../data/VOCdevkit/VOC2012\JPEGImages\2008_000075.jpg,['bus'],0.00029643208836205304,0.0005231490358710289,0.000298707076581195,0.00023934454657137397,0.00012855215754825622,0.999782383441925,0.01509144064038992,0.0005215120036154985,0.00012714059266727418,5.9153629990760244e-05,0.0002676297735888511,0.0007362145697697997,0.00015226064715534449,0.00038689552457071835,0.2668892741203308,0.00024158541054930538,0.00022798677673563358,5.215554119786248e-05,0.0003948135999962688,0.00014053008635528386
../data/VOCdevkit/VOC2012\JPEGImages\2008_000076.jpg,['horse'],0.00027521720039658254,4.0280639950651675e-05,0.00016177393263205886,0.0008231044630520046,0.0002109433698933572,0.0002731710847001523,0.0016266745515167713,0.0020126451272517447,0.04365195706486702,0.00025348534109070897,0.0004178565577603877,0.00807065237313509,0.9987664222717284,6.305854913080111e-05,0.010522168129682541,0.002676768926903605,0.00011362148507032543,0.00029782752972096205,0.00030324416002258664,0.0006002863519825041
../data/VOCdevkit/VOC2012\JPEGImages\2008_000078.jpg,['dog'],1.0286031283612829e-05,2.7388010494178158e-05,9.46417549130274e-06,0.0002939834957942366,0.015924412757158283,5.271126156003447e-06,2.822925671353005e-05,0.003617076901718974,0.001169755938462913,0.00018212992290500551,5.734711157856509e-05,0.9907806515693665,6.858906272100285e-05,0.00013343743921723214,0.003820033511146903,0.006768401246517897,0.0004599668318405747,0.004083288833498955,2.452442458888981e-06,0.0001126664355979301
../data/VOCdevkit/VOC2012\JPEGImages\2008_000080.jpg,['dog'],0.0003889817162416875,0.00040088040987029666,0.0004628472961485387,8.259161404566841e-05,0.0031690187752246857,0.00019003677880391479,0.0005672105471603572,0.0058739082887768745,0.0008889281307347119,0.00456370459869504,0.0003486160421743989,0.9991397857666016,0.00035693761310540134,0.0007957499474287032,0.0013137018540874126,0.005301306489855051,0.000105963546957355,0.006603780202567577,0.00010545802797423676,0.0017340469639748335
../data/VOCdevkit/VOC2012\JPEGImages\2008_000082.jpg,"['boat', 'motorbike', 'person']",0.0009541292092762886,0.00010062962246593088,6.933334952918814e-05,0.02174927853047848,0.0005988808115944266,0.00019047668320126832,0.0044308281503617755,0.00019641136168502268,0.0017503609415143726,0.0002706995001062751,0.00261302012950182,4.40605144831352e-05,0.002352386713027954,0.97639000415802,0.9995920062065125,0.00039234929136000574,0.000653125811368227,0.0011828955030068755,0.00014408967399504036,0.00014422864478547126
../data/VOCdevkit/VOC2012\JPEGImages\2008_000084.jpg,['sheep'],0.0012099336599931119,3.760361869353801e-05,0.016912240535020828,0.0003502573817968368,0.00017526747251395136,0.00015695975162088868,0.007827986031770706,0.002973615424707532,1.9851247998303734e-05,0.0932384431362152,2.2926062229089442e-05,3.317775917821564e-05,0.00039010876207612455,0.00027792388573288923,0.00016714165394660083,0.00016477389726787806,0.12255651503801344,0.0002583254245109856,8.695475844433531e-05,3.636277688201517e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000090.jpg,"['bicycle', 'person']",2.6456596060597803e-06,0.017250211909413338,0.0010529200080782175,0.0028274322394281626,0.9513909220695496,9.676828631199896e-05,0.028843559324741364,0.0007533811731263995,0.3702609241008759,0.0009976793080568314,0.0018368011806160207,0.003043321892619133,0.003026857739314437,0.0462777353823185,1.0,0.0072036231867969045,0.01749732345342636,0.0016517138574272394,0.0003972187987528741,0.0066284164786338815
../data/VOCdevkit/VOC2012\JPEGImages\2008_000107.jpg,['chair'],7.522467785747722e-05,0.00015464668103959411,0.0009143614443019034,0.0006093766423873602,0.004674968309700489,0.0004486802790779621,0.001913758460432291,0.008198010735213757,0.4955895245075226,0.00029662094311788684,0.12627556920051575,0.010593374259769915,4.147668005316518e-05,0.00011830392759293318,0.014468303881585596,0.004801278468221426,1.673287624726072e-05,0.215961828827858,9.434590538148767e-06,0.7204839587211609
../data/VOCdevkit/VOC2012\JPEGImages\2008_000115.jpg,"['cat', 'chair']",2.16021162486868e-05,1.4570174243999647e-05,0.0013182510156184435,0.0004928166163153946,0.002545391907915473,5.6760059123917026e-06,0.00011003435793099925,0.9997838139533995,0.016958922147750854,7.969516445882617e-06,0.0007795194396749139,0.0005159136489965022,5.1342281039978835e-06,0.00028875368298031384,0.0026609115302562714,0.000654715346172452,3.5199878766434274e-05,0.011733155697584152,1.891776810225565e-05,0.00041849078843370085
../data/VOCdevkit/VOC2012\JPEGImages\2008_000116.jpg,['cat'],1.256227642443264e-05,6.844081508461386e-05,0.007807787507772446,0.0001397928863298148,0.003272069618105889,2.9743359846179374e-06,0.00015680478827562186,0.9971515536308287,0.003611142747104168,4.937393896398135e-06,0.00037674847408197815,7.148599252104759e-05,7.4522095019347034e-06,0.0005432819598354398,0.0010822477051988244,0.002662728074938059,2.294165824423544e-05,0.010322797112166882,4.139547672821209e-05,0.0002834676706697792
../data/VOCdevkit/VOC2012\JPEGImages\2008_000119.jpg,['horse'],0.00010208372259512544,0.00020987147581763566,0.0022658663801848893,0.00019772234372794628,0.0008799113566055895,4.829306635656394e-05,0.0021948101930320267,0.000232679070904851,0.0018725440604612233,0.0006756396614946425,9.475356637267396e-05,0.027303094044327736,0.9881163835525512,0.00031886534998193383,0.02264463156461716,0.0009327781735919416,5.1534130761865526e-05,0.00029253188404254615,0.00015101960161700845,0.0001692725345492363
../data/VOCdevkit/VOC2012\JPEGImages\2008_000120.jpg,['boat'],0.001953687518835068,0.0012105664936825633,0.00029822986107319593,0.3852747082710266,0.0002177027345169336,0.02409897930920124,0.1505470871925354,0.0003684001276269555,0.07645770162343979,0.0004704681923612952,0.00015273730969056487,6.650766590610147e-05,0.0011922455159947276,0.00034913641866296535,0.04592636227607727,0.004474926274269818,0.0001999430969590321,3.870138243655674e-05,0.014721557497978209,0.006168030202388763
../data/VOCdevkit/VOC2012\JPEGImages\2008_000123.jpg,['bird'],0.00725586712360382,0.00020971625053789467,0.9994122982025146,0.0005087740137241781,0.0003040930023416877,4.06668805226218e-05,8.772038563620299e-05,7.812966214260085e-05,6.753992784069851e-05,2.1030033167335205e-05,2.322871114301961e-05,4.257501495885663e-05,0.0001166407237178646,1.326399615209084e-05,4.590140815707855e-05,0.0001427727547707036,1.3898245924792718e-05,6.829438643762842e-05,2.586321170383599e-05,1.0747758096840698e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000133.jpg,"['bicycle', 'car']",2.6064368285005912e-05,0.9999202489852904,0.00010412045230623336,0.0002669432433322072,0.00044522076495923096,0.0007065617828629911,0.03433271497488022,0.00020146292808931318,0.0006997001473791897,4.596190046868287e-05,1.1091145779573708e-06,3.893467510351911e-05,4.677657489082776e-05,0.0032188580371439453,0.014909563586115837,0.003307300852611661,0.00019243746646679938,6.036261038389056e-05,0.0001608869497431442,1.0803785698954016e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000134.jpg,['bird'],0.9974259734153748,0.0002583867753855884,0.017930582165718082,0.000605131674092263,0.00026793385040946305,0.00045067199971526867,0.00018149854440707716,5.2697683713631704e-05,1.7701440810924396e-05,0.00024840884725563234,1.0646753253240604e-05,0.0001727798517094925,6.226370896911249e-05,3.33376374328509e-05,0.00337145384401083,0.0004029380506835878,0.0003894833789672703,0.000167198566487059,6.263292743824422e-05,3.0282504667411562e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000138.jpg,"['dog', 'person']",0.00016871531261131167,0.003765145782381296,0.00523495115339756,0.0015923057217150929,0.0029639166314154863,0.0026550677139312033,0.018272692337632183,0.0019023112254217265,0.4405761659145355,0.1856774240732193,0.002524072304368019,0.0008018582011573018,0.0039049847982823853,0.001291097840294242,0.176967591047287,0.2082055062055588,0.00035398572799749667,0.0002535701496526599,0.0006609225529246032,0.007325316313654184
../data/VOCdevkit/VOC2012\JPEGImages\2008_000140.jpg,['boat'],0.0028099792543798685,0.00014799967175349593,0.007149280980229378,0.9995131492614746,0.00032578725949861115,0.012869264930486679,0.03653393685817719,0.0005731632700189947,0.004027448128908873,1.7767672034096904e-05,0.00023250520462170243,7.359738083323464e-05,2.7175557988812216e-05,0.0005643882323056459,0.015561748296022415,0.0006222390802577138,0.00016476982273161409,2.077272438327782e-05,0.0005565605242736638,0.00042365366243757313
../data/VOCdevkit/VOC2012\JPEGImages\2008_000145.jpg,"['bottle', 'tvmonitor']",0.00014239695155993104,0.0005465361173264681,0.00017574490630067882,4.0169084968511015e-05,0.03710959106683731,0.00044713891111314297,0.0013263575965538619,0.00039544570608995855,0.002233857521787286,3.2591742638032883e-05,0.0006040857988409697,6.42927479930222e-05,0.00014083272253628817,0.0005739412736147642,0.04317999631166458,0.0004216864181216806,8.221460120694246e-06,0.00017932556511368603,0.0012730287853628395,0.999658703804016
../data/VOCdevkit/VOC2012\JPEGImages\2008_000149.jpg,"['chair', 'sofa']",0.00012363084533717483,0.0006996681913733482,0.00011498784442665057,0.00044897955376654863,0.000816327694337815,0.00028150511207059026,0.0001767547510098666,0.00563740311190486,0.5705394744873047,7.738121348666027e-05,0.0006601611385121943,0.0002277099993079901,1.2239858733664732e-05,3.0363242331077345e-05,0.07786126434803009,0.07940200716257095,4.7266272304113954e-05,0.9989284873008728,8.947433525463566e-05,0.2052430808544159
../data/VOCdevkit/VOC2012\JPEGImages\2008_000163.jpg,['car'],0.00011955581430811435,0.002368123736232519,0.00023979888646863398,0.00045565151958726346,0.00031410955125465984,0.009257125668227673,0.9990968704223632,0.02039879932999611,7.667524914722891e-05,0.0001533282920718193,5.175619662622921e-05,0.002573820063844323,9.578484605299308e-05,0.0002236567670479417,0.15897037088871002,0.0012063030153512955,0.0002899548271670937,0.00022486035595647988,0.0001283257151953876,0.00016616373613942417
../data/VOCdevkit/VOC2012\JPEGImages\2008_000174.jpg,['car'],0.7647996544837952,4.8370777221862234e-05,0.0010302362497895956,0.007729746866971254,0.0007780871237628162,0.0007379553862847388,0.8698603510856628,0.00010686941823223606,9.273895557271317e-06,0.0003035033296328038,0.00014483780250884593,0.0002101213613059372,0.0006512700929306448,0.003107145428657532,0.012043971568346024,8.345099195139483e-05,0.00045328744454309344,0.00026540484395809466,0.0005082701100036502,0.0011723762145265935
../data/VOCdevkit/VOC2012\JPEGImages\2008_000177.jpg,['horse'],0.00032418602495454246,0.00014482095139101148,0.001348337042145431,0.000992597546428442,0.00010031987039837986,0.0002485642908141017,0.0010111371520906687,0.0012306823628023267,0.0002779397764243185,0.048609908670187,6.384502921719104e-05,0.0005711120902560651,0.9484755396842957,0.00022636615904048085,0.0022189305163919926,0.00041486407280899584,0.004373370204120874,0.00013785509509034455,0.0004929244169034064,9.202126238960771e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000182.jpg,['cat'],0.0003099691530223936,8.046325820032507e-05,0.0014812872977927327,0.0020768304821103807,0.003343747463077307,9.431617218069731e-05,0.001980502624064684,0.9563317298889159,0.000998479430563748,6.384527659974991e-05,0.0002181058080168441,0.006334144622087479,0.001601969241164625,0.00047164465649984777,0.0012691939482465384,0.002985940081998706,0.001755551784299314,0.0028226450085639954,0.00011964112491114065,0.003208388807252049
../data/VOCdevkit/VOC2012\JPEGImages\2008_000183.jpg,['dog'],3.4695578506216414e-05,0.0003016171103809029,0.0020282664336264133,8.489065658068283e-05,0.0014306885423138738,1.8235923562315293e-05,0.00042916939128190284,0.08420500159263611,0.0004905220703221859,0.00031751272035762673,8.698170859133825e-05,0.6799477338790894,0.01158959697932005,0.00010363231558585541,0.0020770253613591194,0.0009191275457851588,7.958909554872662e-05,0.0005578607087954879,8.18019725556951e-06,0.000146815218613483
../data/VOCdevkit/VOC2012\JPEGImages\2008_000190.jpg,['train'],0.006940218620002271,0.0018810261972248554,0.006944597698748112,0.017673945054411888,0.001588029321283102,0.007449694909155369,0.0184866227209568,0.0010351883247494698,0.0010406862711533904,0.002209167694672942,0.0002955383970402181,0.00026639585848897696,0.0004691184731200338,0.0010213548084720971,0.03239938244223595,0.0006082978798076509,0.002905988832935691,0.00033133738907054067,0.05117318406701088,8.544405136490241e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000194.jpg,"['bicycle', 'person']",0.009729426354169846,0.9997634291648864,3.4324777516303584e-05,1.4447706234932413e-05,0.021352330222725868,0.00684899790212512,0.0964364856481552,1.6284880075545516e-06,0.0061442856676876545,6.717322685290128e-05,7.53762578824535e-05,5.34817354491679e-06,0.00015759577217977494,1.9618481019278988e-05,0.2553882300853729,0.0007706477772444488,1.5317749785026535e-05,5.68944014958106e-05,0.0009558192687109113,8.826772682368755e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000195.jpg,"['boat', 'person']",0.00012502502067945898,0.003151359735056758,0.003903638571500778,0.6033198833465576,0.002551937708631158,0.00020015578775200996,0.0008707614615559577,3.535578071023337e-05,0.00016923138173297048,0.004520931746810675,4.351969255367294e-05,0.0012984334025532007,0.005882833618670702,0.002946163760498166,0.9999992847442628,0.00016803298785816878,0.0035259572323411703,0.0004273319209460169,1.8947703210869807e-05,0.00026932943728752434
../data/VOCdevkit/VOC2012\JPEGImages\2008_000203.jpg,"['car', 'motorbike', 'person']",3.299135642009787e-05,0.016462091356515884,0.0017081949627026913,0.004859730135649443,8.899372915038839e-05,0.00023177920957095918,0.00955140683799982,1.6903462892514654e-05,0.0016922049690037966,0.0368134006857872,5.5364238505717374e-05,0.0021460524294525385,0.0026936926878988747,0.8540565371513367,0.9720808863639832,2.086898712150287e-05,0.0008843201794661582,2.1619322069454935e-05,0.0002544170420151204,0.00022471956617664546
../data/VOCdevkit/VOC2012\JPEGImages\2008_000204.jpg,['person'],1.5192185855994467e-05,0.027168910950422287,0.004278984852135181,0.0016922083450481296,0.006784177850931883,0.0006619002087973057,0.011706468649208546,0.0017443082761019466,0.0523526631295681,0.0009394930675625801,0.00026324961800128216,0.04967186599969864,0.0006759606767445803,0.00032029702560976153,0.9727147221565248,0.08144425600767136,0.0013183577684685588,0.027998419478535645,0.004104787949472666,0.033893942832946784
../data/VOCdevkit/VOC2012\JPEGImages\2008_000213.jpg,['person'],5.5278145737247535e-05,0.0007672982756048441,0.00013448964455164972,0.00033787504071369767,0.013272944837808607,4.427126987138763e-05,0.008025982417166233,0.0005877429503016174,0.1255824714899063,0.0004697861440945417,0.0003355680382810533,0.00039663154166191816,0.0014133816584944725,0.0017678760923445227,0.9973263740539552,0.00025097373872995377,0.0002457415102981031,0.00018805365834850815,0.0002239779569208622,0.0012418209807947278
../data/VOCdevkit/VOC2012\JPEGImages\2008_000215.jpg,['person'],7.643791468581185e-05,3.508784357109107e-05,1.3852740266884213e-05,0.00012057938147336245,0.05712234228849411,0.00021955798729322848,0.00021713078604079786,0.00017635340918786824,0.001305592362768948,4.7200825065374374e-05,0.010273536667227743,0.00011254574928898364,5.3438914619619034e-05,0.00016677993698976934,0.9999911785125732,0.0016714821103960276,0.0005963546573184432,0.0005585060571320355,6.539831520058215e-05,0.003977357875555754
../data/VOCdevkit/VOC2012\JPEGImages\2008_000219.jpg,['horse'],5.056619920651429e-05,8.666237408760935e-05,6.268281140364707e-05,9.024251630762592e-05,0.0001828792446758598,0.00011222885950701311,0.007554849609732628,6.300403038039804e-05,0.0007321945740841329,0.048722907900810235,0.00010310929792467503,0.00017744912474881858,0.999756634235382,4.273890954209492e-05,0.009256649762392044,0.0004357271245680749,0.012102484703063965,3.1699146347818896e-05,9.189139382215215e-05,1.4028318219061475e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000222.jpg,"['cat', 'person']",0.0003039866278413683,4.071569492225535e-05,0.0002730658743530512,0.0005527465254999697,0.002349169459193945,1.5525438357144594e-05,1.993637488340028e-05,0.9249853491783142,0.0006975582800805569,0.00010927950643235818,4.0933126001618796e-05,0.0007616113871335982,0.00014154518430586904,4.169555177213624e-05,0.09658850729465483,0.0004447324899956584,0.0004049106792081147,0.0188838429749012,2.1869218471692875e-05,0.00037594232708215714
../data/VOCdevkit/VOC2012\JPEGImages\2008_000223.jpg,['person'],0.0040222625248134145,0.003189962124451995,0.00028324208687990904,0.010757528245449066,0.003250072943046689,0.0004942792584188282,0.004822839517146349,0.000349520065356046,0.003399930894374848,0.00017776615277398378,0.0008020809618756175,0.0006608183030039072,5.6376084103249013e-05,0.00046532947453670204,0.9266724586486816,0.0030057686381042004,2.4280574507429268e-05,0.0005634559202007949,0.0071453461423516265,0.012131473049521444
../data/VOCdevkit/VOC2012\JPEGImages\2008_000233.jpg,['person'],0.0008198164869099855,0.009196661412715912,0.0019738937262445693,0.0073461225256323814,0.006756281480193138,0.0011004002299159763,0.00818838644772768,0.0017164748860523105,0.0011161024449393153,0.0016369925579056144,0.0005388903664425014,0.0008605163893662393,0.009976941160857676,0.0004809496458619833,0.9979434609413148,0.004805855918675661,0.0032432063017040487,0.0005840974044986068,0.0003190092102158815,0.0002363267994951457
