image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_000056.jpg,4.309941505198367e-05,1.2580439943121746e-05,0.00022546146647073328,0.00046059556188993156,0.00025744028971530497,6.789340841351077e-05,0.00018512173846829683,0.9991927742958069,0.00017220681183971465,0.0006197792827151716,5.138460255693644e-05,0.004694333765655756,3.8800499169155955e-05,3.311842738185078e-05,0.0004575090715661645,0.0004181414551567286,0.00048707416863180697,0.0011011773021891713,2.9839202397852205e-05,0.0001137901926995255
../data/VOCdevkit/VOC2012\JPEGImages\2008_000059.jpg,7.944237586343661e-05,2.497289824532345e-05,6.640791252721101e-05,0.0006229399004951119,0.0075144642032682896,6.283956463448703e-05,0.0046000294387340546,0.000393604306736961,0.00771261565387249,0.00022731671924702823,0.001591417589224875,0.9947118759155273,0.00019927791436202824,1.748172326188069e-05,0.028635937720537186,0.0021583049092441797,2.4172102712327614e-05,0.0007892753346823156,7.683474541408941e-05,0.002703877631574869
../data/VOCdevkit/VOC2012\JPEGImages\2008_000062.jpg,5.393002356868237e-05,1.5152799278439488e-05,8.241475006798282e-05,5.309861444402486e-05,0.00010001143527915701,2.952962495328393e-05,8.940686529967934e-05,0.9420508742332458,1.513855931989383e-05,6.053161996533163e-05,7.396662113023922e-05,0.0004112703609280288,2.3611359210917726e-05,5.691741989721777e-06,0.0001723267196211964,0.00011542288848431781,0.007701405789703131,0.000121873221360147,2.826503305186634e-06,2.365045656915754e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000064.jpg,0.979576826095581,0.0018805311992764473,0.00028837210265919566,0.04754697531461716,0.0007981406524777412,0.00046515921712853014,0.006829606369137764,0.00021240215573925525,0.0003515315765980631,5.163398964214139e-05,3.77937285520602e-05,5.909048923058435e-05,0.0020529874600470066,0.003997970372438431,0.1423468440771103,0.00045313473674468696,4.6476703573716804e-05,7.78529210947454e-05,0.0009647842962294817,0.00010608335287543014
../data/VOCdevkit/VOC2012\JPEGImages\2008_000067.jpg,0.00023824963136576116,7.296878175111488e-05,0.00015157127927523106,0.002837199019268155,0.0065451436676084995,7.734735117992386e-05,0.00018651399295777082,0.013719184324145317,0.29974135756492615,0.00024880588171072304,0.012468668632209301,0.00045748770935460925,0.00012414544471539557,5.813749521621503e-05,0.8417099118232727,0.11772189289331436,3.365303928148933e-05,0.26796042919158936,0.00020646497432608157,0.048760417848825455
../data/VOCdevkit/VOC2012\JPEGImages\2008_000073.jpg,7.168389856815338e-06,0.0006141288904473186,0.0019239013781771064,0.0001220962149091065,0.0014464069390669465,0.00014516686496790498,0.0009302149992436171,0.1676170825958252,0.012584997341036797,0.10377506911754608,0.0001453534496249631,0.5220201015472412,0.007168355397880077,0.00016335624968633056,0.002757146256044507,0.0017693073023110628,0.03475875034928322,0.013417474925518036,0.0009619233314879239,0.0002466955338604748
../data/VOCdevkit/VOC2012\JPEGImages\2008_000075.jpg,0.00029643208836205304,0.0005231490358710289,0.000298707076581195,0.00023934454657137394,0.00012855215754825622,0.999782383441925,0.01509144064038992,0.0005215120036154985,0.00012714059266727418,5.915362999076024e-05,0.0002676297735888511,0.0007362145697697997,0.00015226064715534449,0.0003868955245707184,0.2668892741203308,0.00024158541054930538,0.0002279867767356336,5.2155541197862476e-05,0.00039481359999626875,0.00014053008635528386
../data/VOCdevkit/VOC2012\JPEGImages\2008_000076.jpg,0.0002752172003965825,4.0280639950651675e-05,0.00016177393263205886,0.0008231044630520046,0.00021094336989335716,0.0002731710847001523,0.0016266745515167713,0.0020126451272517443,0.04365195706486702,0.00025348534109070897,0.00041785655776038766,0.00807065237313509,0.9987664222717285,6.305854913080111e-05,0.010522168129682541,0.0026767689269036055,0.00011362148507032543,0.00029782752972096205,0.0003032441600225866,0.0006002863519825041
../data/VOCdevkit/VOC2012\JPEGImages\2008_000078.jpg,1.0286031283612829e-05,2.738801049417816e-05,9.46417549130274e-06,0.00029398349579423666,0.01592441275715828,5.271126156003447e-06,2.822925671353005e-05,0.003617076901718974,0.001169755938462913,0.00018212992290500551,5.734711157856509e-05,0.9907806515693665,6.858906272100285e-05,0.00013343743921723217,0.003820033511146903,0.006768401246517897,0.00045996683184057474,0.004083288833498955,2.4524424588889815e-06,0.0001126664355979301
../data/VOCdevkit/VOC2012\JPEGImages\2008_000080.jpg,0.00038898171624168754,0.0004008804098702967,0.0004628472961485386,8.25916140456684e-05,0.0031690187752246857,0.00019003677880391479,0.0005672105471603572,0.0058739082887768745,0.0008889281307347119,0.00456370459869504,0.0003486160421743989,0.9991397857666016,0.0003569376131054014,0.0007957499474287033,0.0013137018540874124,0.005301306489855051,0.00010596354695735499,0.006603780202567577,0.00010545802797423676,0.0017340469639748335
../data/VOCdevkit/VOC2012\JPEGImages\2008_000082.jpg,0.0009541292092762887,0.00010062962246593088,6.933334952918813e-05,0.021749278530478477,0.0005988808115944266,0.00019047668320126832,0.004430828150361776,0.0001964113616850227,0.0017503609415143728,0.0002706995001062751,0.0026130201295018196,4.4060514483135194e-05,0.002352386713027954,0.97639000415802,0.9995920062065125,0.00039234929136000574,0.000653125811368227,0.0011828955030068755,0.00014408967399504036,0.00014422864478547126
../data/VOCdevkit/VOC2012\JPEGImages\2008_000084.jpg,0.001209933659993112,3.760361869353801e-05,0.016912240535020828,0.00035025738179683685,0.00017526747251395136,0.0001569597516208887,0.007827986031770706,0.002973615424707532,1.9851247998303734e-05,0.09323844313621521,2.292606222908944e-05,3.317775917821564e-05,0.00039010876207612455,0.0002779238857328892,0.00016714165394660085,0.00016477389726787806,0.12255651503801346,0.0002583254245109856,8.695475844433531e-05,3.636277688201517e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000090.jpg,2.6456596060597803e-06,0.017250211909413338,0.0010529200080782175,0.0028274322394281626,0.9513909220695496,9.676828631199896e-05,0.028843559324741364,0.0007533811731263995,0.37026092410087585,0.0009976793080568314,0.0018368011806160212,0.003043321892619133,0.003026857739314437,0.0462777353823185,1.0,0.007203623186796904,0.01749732345342636,0.0016517138574272394,0.00039721879875287414,0.006628416478633881
../data/VOCdevkit/VOC2012\JPEGImages\2008_000107.jpg,7.522467785747722e-05,0.00015464668103959411,0.0009143614443019032,0.0006093766423873603,0.004674968309700489,0.00044868027907796204,0.001913758460432291,0.008198010735213757,0.4955895245075226,0.0002966209431178868,0.12627556920051575,0.010593374259769917,4.147668005316518e-05,0.00011830392759293318,0.014468303881585598,0.004801278468221426,1.673287624726072e-05,0.21596182882785797,9.434590538148768e-06,0.7204839587211609
../data/VOCdevkit/VOC2012\JPEGImages\2008_000115.jpg,2.1602116248686798e-05,1.4570174243999645e-05,0.0013182510156184435,0.0004928166163153946,0.002545391907915473,5.676005912391702e-06,0.00011003435793099925,0.9997838139533997,0.016958922147750854,7.969516445882618e-06,0.0007795194396749139,0.0005159136489965022,5.134228103997884e-06,0.0002887536829803139,0.0026609115302562714,0.000654715346172452,3.519987876643427e-05,0.011733155697584152,1.891776810225565e-05,0.0004184907884337008
../data/VOCdevkit/VOC2012\JPEGImages\2008_000116.jpg,1.2562276424432639e-05,6.844081508461386e-05,0.007807787507772446,0.0001397928863298148,0.0032720696181058884,2.9743359846179374e-06,0.00015680478827562183,0.9971515536308289,0.003611142747104168,4.9373938963981345e-06,0.0003767484740819782,7.148599252104759e-05,7.4522095019347034e-06,0.0005432819598354399,0.0010822477051988244,0.002662728074938059,2.294165824423544e-05,0.010322797112166882,4.139547672821209e-05,0.0002834676706697792
../data/VOCdevkit/VOC2012\JPEGImages\2008_000119.jpg,0.00010208372259512544,0.00020987147581763566,0.002265866380184889,0.00019772234372794628,0.0008799113566055894,4.829306635656394e-05,0.0021948101930320263,0.00023267907090485096,0.0018725440604612231,0.0006756396614946425,9.475356637267396e-05,0.027303094044327736,0.9881163835525513,0.00031886534998193383,0.022644631564617157,0.0009327781735919416,5.1534130761865526e-05,0.00029253188404254615,0.00015101960161700845,0.0001692725345492363
../data/VOCdevkit/VOC2012\JPEGImages\2008_000120.jpg,0.0019536875188350677,0.0012105664936825633,0.00029822986107319593,0.3852747082710266,0.00021770273451693356,0.02409897930920124,0.1505470871925354,0.0003684001276269555,0.07645770162343979,0.0004704681923612952,0.00015273730969056487,6.650766590610147e-05,0.0011922455159947276,0.0003491364186629653,0.04592636227607727,0.004474926274269819,0.00019994309695903212,3.870138243655674e-05,0.01472155749797821,0.006168030202388763
../data/VOCdevkit/VOC2012\JPEGImages\2008_000123.jpg,0.007255867123603821,0.00020971625053789467,0.9994122982025146,0.0005087740137241781,0.0003040930023416877,4.0666880522621796e-05,8.772038563620299e-05,7.812966214260086e-05,6.753992784069851e-05,2.1030033167335205e-05,2.322871114301961e-05,4.257501495885663e-05,0.0001166407237178646,1.326399615209084e-05,4.590140815707855e-05,0.00014277275477070361,1.3898245924792718e-05,6.829438643762842e-05,2.5863211703835987e-05,1.0747758096840698e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000133.jpg,2.6064368285005912e-05,0.9999202489852905,0.00010412045230623335,0.0002669432433322072,0.000445220764959231,0.0007065617828629911,0.03433271497488022,0.0002014629280893132,0.0006997001473791897,4.596190046868287e-05,1.1091145779573708e-06,3.893467510351911e-05,4.677657489082776e-05,0.0032188580371439457,0.014909563586115837,0.003307300852611661,0.00019243746646679938,6.036261038389057e-05,0.00016088694974314421,1.0803785698954016e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000134.jpg,0.9974259734153748,0.0002583867753855884,0.01793058216571808,0.000605131674092263,0.00026793385040946305,0.0004506719997152686,0.00018149854440707713,5.2697683713631704e-05,1.7701440810924396e-05,0.0002484088472556323,1.0646753253240604e-05,0.0001727798517094925,6.226370896911249e-05,3.33376374328509e-05,0.00337145384401083,0.0004029380506835878,0.00038948337896727026,0.000167198566487059,6.263292743824422e-05,3.028250466741156e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000138.jpg,0.00016871531261131167,0.003765145782381296,0.00523495115339756,0.0015923057217150927,0.0029639166314154863,0.002655067713931203,0.01827269233763218,0.0019023112254217267,0.4405761659145355,0.1856774240732193,0.002524072304368019,0.0008018582011573017,0.003904984798282385,0.001291097840294242,0.176967591047287,0.20820550620555878,0.0003539857279974967,0.0002535701496526599,0.0006609225529246032,0.007325316313654184
../data/VOCdevkit/VOC2012\JPEGImages\2008_000140.jpg,0.0028099792543798685,0.00014799967175349593,0.007149280980229378,0.9995131492614746,0.0003257872594986111,0.012869264930486679,0.036533936858177185,0.0005731632700189948,0.004027448128908873,1.7767672034096904e-05,0.00023250520462170243,7.359738083323464e-05,2.7175557988812216e-05,0.0005643882323056459,0.015561748296022415,0.0006222390802577138,0.0001647698227316141,2.077272438327782e-05,0.0005565605242736638,0.0004236536624375731
../data/VOCdevkit/VOC2012\JPEGImages\2008_000145.jpg,0.00014239695155993104,0.0005465361173264682,0.00017574490630067885,4.0169084968511015e-05,0.03710959106683731,0.00044713891111314297,0.001326357596553862,0.00039544570608995855,0.002233857521787286,3.2591742638032883e-05,0.0006040857988409698,6.42927479930222e-05,0.0001408327225362882,0.0005739412736147642,0.04317999631166458,0.0004216864181216806,8.221460120694246e-06,0.00017932556511368603,0.0012730287853628397,0.9996587038040161
../data/VOCdevkit/VOC2012\JPEGImages\2008_000149.jpg,0.00012363084533717483,0.0006996681913733482,0.00011498784442665055,0.00044897955376654863,0.000816327694337815,0.00028150511207059026,0.0001767547510098666,0.0056374031119048595,0.5705394744873047,7.738121348666027e-05,0.0006601611385121942,0.00022770999930799007,1.2239858733664732e-05,3.0363242331077345e-05,0.07786126434803009,0.07940200716257095,4.7266272304113954e-05,0.9989284873008728,8.947433525463566e-05,0.2052430808544159
../data/VOCdevkit/VOC2012\JPEGImages\2008_000163.jpg,0.00011955581430811435,0.002368123736232519,0.000239798886468634,0.00045565151958726346,0.0003141095512546599,0.009257125668227673,0.9990968704223633,0.02039879932999611,7.66752491472289e-05,0.0001533282920718193,5.175619662622921e-05,0.002573820063844323,9.578484605299309e-05,0.00022365676704794168,0.15897037088871002,0.0012063030153512955,0.00028995482716709375,0.0002248603559564799,0.0001283257151953876,0.00016616373613942415
../data/VOCdevkit/VOC2012\JPEGImages\2008_000174.jpg,0.7647996544837952,4.837077722186223e-05,0.0010302362497895956,0.007729746866971254,0.0007780871237628162,0.0007379553862847388,0.8698603510856628,0.00010686941823223606,9.273895557271317e-06,0.0003035033296328038,0.00014483780250884593,0.00021012136130593717,0.0006512700929306448,0.0031071454286575317,0.012043971568346024,8.345099195139483e-05,0.00045328744454309344,0.0002654048439580947,0.0005082701100036502,0.0011723762145265937
../data/VOCdevkit/VOC2012\JPEGImages\2008_000177.jpg,0.0003241860249545425,0.00014482095139101148,0.001348337042145431,0.000992597546428442,0.00010031987039837986,0.0002485642908141017,0.0010111371520906687,0.0012306823628023267,0.00027793977642431855,0.048609908670186996,6.384502921719104e-05,0.0005711120902560651,0.9484755396842957,0.00022636615904048085,0.0022189305163919926,0.00041486407280899584,0.004373370204120874,0.00013785509509034455,0.0004929244169034064,9.202126238960773e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000182.jpg,0.0003099691530223936,8.046325820032507e-05,0.0014812872977927327,0.002076830482110381,0.0033437474630773067,9.431617218069732e-05,0.001980502624064684,0.956331729888916,0.0009984794305637479,6.384527659974992e-05,0.0002181058080168441,0.006334144622087479,0.0016019692411646247,0.00047164465649984777,0.0012691939482465386,0.002985940081998706,0.001755551784299314,0.0028226450085639954,0.00011964112491114065,0.0032083888072520494
../data/VOCdevkit/VOC2012\JPEGImages\2008_000183.jpg,3.469557850621641e-05,0.0003016171103809029,0.0020282664336264133,8.489065658068284e-05,0.0014306885423138738,1.8235923562315293e-05,0.0004291693912819028,0.08420500159263611,0.0004905220703221858,0.0003175127203576267,8.698170859133825e-05,0.6799477338790894,0.01158959697932005,0.0001036323155858554,0.0020770253613591194,0.0009191275457851589,7.958909554872662e-05,0.0005578607087954879,8.18019725556951e-06,0.000146815218613483
../data/VOCdevkit/VOC2012\JPEGImages\2008_000190.jpg,0.00694021862000227,0.0018810261972248554,0.006944597698748112,0.017673945054411888,0.001588029321283102,0.007449694909155369,0.018486622720956802,0.0010351883247494698,0.0010406862711533904,0.002209167694672942,0.0002955383970402181,0.00026639585848897696,0.00046911847312003374,0.001021354808472097,0.03239938244223595,0.000608297879807651,0.002905988832935691,0.00033133738907054067,0.05117318406701088,8.544405136490241e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000194.jpg,0.009729426354169846,0.9997634291648865,3.4324777516303584e-05,1.4447706234932411e-05,0.021352330222725868,0.00684899790212512,0.09643648564815521,1.6284880075545516e-06,0.0061442856676876545,6.717322685290128e-05,7.53762578824535e-05,5.34817354491679e-06,0.00015759577217977494,1.9618481019278988e-05,0.2553882300853729,0.0007706477772444487,1.5317749785026535e-05,5.68944014958106e-05,0.0009558192687109113,8.826772682368755e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000195.jpg,0.00012502502067945898,0.003151359735056758,0.003903638571500778,0.6033198833465576,0.002551937708631158,0.00020015578775200993,0.0008707614615559578,3.5355780710233375e-05,0.00016923138173297048,0.004520931746810675,4.351969255367294e-05,0.0012984334025532007,0.005882833618670702,0.002946163760498166,0.9999992847442627,0.00016803298785816878,0.0035259572323411703,0.0004273319209460169,1.8947703210869804e-05,0.00026932943728752434
../data/VOCdevkit/VOC2012\JPEGImages\2008_000203.jpg,3.299135642009787e-05,0.016462091356515884,0.0017081949627026916,0.004859730135649443,8.899372915038839e-05,0.0002317792095709592,0.00955140683799982,1.6903462892514654e-05,0.0016922049690037966,0.0368134006857872,5.536423850571737e-05,0.0021460524294525385,0.0026936926878988743,0.8540565371513367,0.9720808863639832,2.086898712150287e-05,0.0008843201794661582,2.1619322069454938e-05,0.0002544170420151204,0.00022471956617664546
../data/VOCdevkit/VOC2012\JPEGImages\2008_000204.jpg,1.5192185855994467e-05,0.027168910950422287,0.004278984852135181,0.0016922083450481296,0.006784177850931883,0.0006619002087973058,0.011706468649208546,0.0017443082761019468,0.0523526631295681,0.0009394930675625801,0.0002632496180012822,0.04967186599969864,0.0006759606767445803,0.0003202970256097615,0.9727147221565247,0.08144425600767136,0.0013183577684685588,0.027998419478535652,0.004104787949472666,0.03389394283294678
../data/VOCdevkit/VOC2012\JPEGImages\2008_000213.jpg,5.527814573724754e-05,0.0007672982756048441,0.0001344896445516497,0.00033787504071369767,0.013272944837808609,4.427126987138763e-05,0.008025982417166233,0.0005877429503016174,0.1255824714899063,0.00046978614409454167,0.0003355680382810533,0.00039663154166191816,0.0014133816584944725,0.0017678760923445225,0.9973263740539551,0.00025097373872995377,0.0002457415102981031,0.00018805365834850818,0.0002239779569208622,0.0012418209807947278
../data/VOCdevkit/VOC2012\JPEGImages\2008_000215.jpg,7.643791468581185e-05,3.508784357109107e-05,1.3852740266884211e-05,0.00012057938147336245,0.05712234228849411,0.0002195579872932285,0.00021713078604079783,0.00017635340918786824,0.001305592362768948,4.7200825065374374e-05,0.010273536667227745,0.00011254574928898364,5.343891461961903e-05,0.00016677993698976934,0.9999911785125732,0.0016714821103960276,0.0005963546573184431,0.0005585060571320355,6.539831520058215e-05,0.003977357875555754
../data/VOCdevkit/VOC2012\JPEGImages\2008_000219.jpg,5.0566199206514284e-05,8.666237408760935e-05,6.268281140364707e-05,9.024251630762592e-05,0.0001828792446758598,0.00011222885950701311,0.007554849609732628,6.300403038039804e-05,0.0007321945740841329,0.04872290790081024,0.00010310929792467505,0.00017744912474881858,0.9997566342353821,4.2738909542094916e-05,0.009256649762392044,0.00043572712456807494,0.012102484703063965,3.1699146347818896e-05,9.189139382215217e-05,1.4028318219061475e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000222.jpg,0.0003039866278413683,4.071569492225535e-05,0.0002730658743530512,0.0005527465254999697,0.002349169459193945,1.5525438357144594e-05,1.9936374883400276e-05,0.9249853491783142,0.0006975582800805569,0.00010927950643235818,4.09331260016188e-05,0.0007616113871335983,0.00014154518430586904,4.169555177213624e-05,0.09658850729465485,0.0004447324899956584,0.00040491067920811474,0.0188838429749012,2.1869218471692875e-05,0.00037594232708215714
../data/VOCdevkit/VOC2012\JPEGImages\2008_000223.jpg,0.004022262524813414,0.003189962124451995,0.00028324208687990904,0.010757528245449066,0.003250072943046689,0.0004942792584188282,0.004822839517146349,0.00034952006535604596,0.0033999308943748474,0.00017776615277398378,0.0008020809618756175,0.0006608183030039072,5.6376084103249013e-05,0.00046532947453670204,0.9266724586486816,0.0030057686381042004,2.4280574507429264e-05,0.0005634559202007949,0.007145346142351627,0.012131473049521446
../data/VOCdevkit/VOC2012\JPEGImages\2008_000233.jpg,0.0008198164869099855,0.009196661412715912,0.001973893726244569,0.0073461225256323814,0.006756281480193138,0.0011004002299159765,0.00818838644772768,0.0017164748860523105,0.0011161024449393153,0.0016369925579056144,0.0005388903664425015,0.0008605163893662393,0.009976941160857677,0.0004809496458619833,0.9979434609413147,0.004805855918675661,0.003243206301704049,0.0005840974044986069,0.00031900921021588147,0.00023632679949514568
../data/VOCdevkit/VOC2012\JPEGImages\2008_000234.jpg,2.2757158149033785e-05,4.211579653201625e-05,9.090262756217271e-05,0.0005579168209806085,0.42140161991119385,2.79023552138824e-05,0.00025313248625025153,0.0022499484475702047,0.00355296628549695,0.00016016981680877507,0.06080472469329834,0.0018192407442256808,2.576830593170598e-05,0.00010278612899128348,0.9996684789657593,0.005519901867955923,0.00021936801203992218,0.0023865203838795424,8.83168977452442e-05,0.0004911337746307254
../data/VOCdevkit/VOC2012\JPEGImages\2008_000239.jpg,8.914176578400657e-05,0.00021118165750522166,0.002115170005708933,0.002318629063665867,0.0004676642711274326,3.137536259600893e-05,0.0015721679665148258,0.00010083988308906555,0.0001987593132071197,0.0005654874839819968,0.00023629344650544226,0.9958298802375793,0.0003447935450822115,0.0007064261590130627,0.001141038490459323,0.000463166186818853,0.003993382211774588,0.000447598664322868,0.00011056203220505267,0.00016983336536213756
